slug,date,title,youtube_id,other_url
how-to-model-your-domain-in-a-serverless-world-dennis-traub-kandddinsky-2018,2017-06-03,How to Model Your Domain in a Serverless World - Dennis Traub - KanDDDinsky 2018,-ZfobxldW9w,
how-to-read-the-blue-book-strategic-design-with-mathias-verraes,2019-07-23,How To Read the Blue Book: Strategic Design with Mathias Verraes,jZo44tbff1c,
how-to-relate-your-okrs-to-your-technical-real-estate-marijn-huizendveld,2022-04-10,How to relate your OKRs to your technical real-estate - Marijn Huizendveld,7nWhUN-Df84,
how-to-rewrite-a-bit-at-a-time-sabrina-leandro-ddd-europe-2019,2019-12-21,"How to rewrite, a bit at a time - Sabrina Leandro - DDD Europe 2019",AmicHHpogEg,
how-to-start-with-ddd-when-you-have-a-monolith-javiera-laso-ddd-europe-2022,2017-10-20,How to start with DDD when you have a monolith - Javiera Laso - DDD Europe 2022,ASNnN6rK65k,
how-we-changed-our-world-carola-lilienthal-kandddinsky-2019,2021-05-10,How we changed our world - Carola Lilienthal - KanDDDinsky 2019,jbBbaUK4zZM,
hugs-for-bugs-duncan-jones-ddd-europe-2019,2019-08-26,Hugs for bugs - Duncan Jones - DDD Europe 2019,vfHJ52oO7-Q,
human-centred-system-design-trond-hjorteland,2023-12-08,Human centred system design - Trond Hjorteland,KSWyIZevgHc,
hustle-and-flow-ian-cooper-ddd-europe-2022,2017-10-19,Hustle and Flow - Ian Cooper - DDD Europe 2022,VURbgrNkjTQ,
i-am-done-peter-de-bouvere-ddd-europe-2020,2018-11-21,I am done - Peter De Bouvere - DDD Europe 2020,geeflDUOhtY,
ignore-metadata-at-your-own-peril-savvas-kleanthous-ddd-europe-2021,2016-04-18,Ignore metadata at your own peril - Savvas Kleanthous - DDD Europe 2021,22ehm2pBDZk,
impact-mapping-the-secret-sauce,2025-07-02,Impact Mapping - The Secret Sauce,XG985T2mMMQ,
impact-mapping-to-manage-change-and-strategic-design,2019-06-13,Impact Mapping to manage change and strategic design,7u-EtXVKR5g,
improving-legacy-carola-lillienthal-ddd-europe-2019,2019-11-12,Improving legacy - Carola Lillienthal - DDD Europe 2019,lfVwFnZTAeU,
improving-your-model-by-understanding-the-persona-behind-the-user-zsofia-herendi,2024-02-26,Improving Your Model by Understanding the Persona Behind the User - Zsófia Herendi,DofHlqMMR8s,
incidents-are-new-normal-kasia-balcerzak-ddd-europe-2021,2016-04-26,Incidents are new normal - Kasia Balcerzak - DDD Europe 2021,WpLLhHQC75E,
independent-service-heuristics-matthew-skelton-nick-tune-ddd-europe-2022,2017-10-20,Independent Service Heuristics - Matthew Skelton &amp; Nick Tune - DDD Europe 2022,q8hwkDyL6Zs,
indu-alagarsamy-autonomy-asynchrony-the-key-to-designing-reliable-systems,2023-02-08,Indu Alagarsamy - Autonomy & Asynchrony: The Key To Designing Reliable Systems,v-7RevY6No4,
indu-alagarsamy-talk-session-evolving-with-the-changing-requirements-the-ddd-dream,2018-01-28,Indu Alagarsamy -  Talk Session: Evolving with the Changing Requirements: The DDD Dream,pk4GrmWtjMk,
indu-alagarsamy-talk-session-practical-ddd-bounded-contexts-events-%e2%86%92-microservices,2019-12-05,Indu Alagarsamy - Talk Session: Practical DDD: Bounded Contexts + Events → Microservices,Nr6jAwOunGM,
information-space-jeremie-chassaing-ddd-europe-2019,2019-11-05,Information Space - Jeremie Chassaing - DDD Europe 2019,WcB9ZvsUc4A,
integrating-bounded-contexts-indu-alagarsamy-ddd-europe-2020,2017-05-26,Integrating Bounded Contexts - Indu Alagarsamy - DDD Europe 2020,3-_0ZcI2SYc,
introducing-ddd-to-your-company-with-barry-o-sullivan,2019-09-24,Introducing DDD to your Company with Barry O Sullivan,Vb7ZwYQPqqQ,
introduction-to-context-mapping-michael-plod-ddd-europe-2022,2018-10-17,Introduction to Context Mapping - Michael Plöd - DDD Europe 2022,k5i4sP9q2Lk,
